779160	649284	0
779140	649310	0

779140	649310	0
779137	649283	0

779137	649283	0
779131	649251	0

779131	649251	0
779131	649251	0

779131	649251	0
779129	649241	0

779129	649241	0
779185	649225	0

779185	649225	0
779202	649193	0

779202	649193	0
779166	649059	0

779166	649059	0
779133	649053	0

779133	649053	0
779133	649053	0

779133	649053	0
778895	649112	0

778895	649112	0
778880	648865	0

778880	648865	0
778879	648847	0

778879	648847	0
778825	648850	0

778825	648850	0
778781	648855	0

778781	648855	0
778788	648909	0

778825	648850	0
778818	648743	0

778818	648743	0
778809	648657	0

778809	648657	0
778930	648650	0

778930	648650	0
778922	648597	0

778922	648597	0
778917	648505	0

778917	648505	0
778917	648486	0

778917	648486	0
778915	648475	0

778917	648486	0
778901	648488	0

778915	648475	1
778831	648321	1

778831	648321	1
778808	648272	1

778808	648272	1
778890	648232	1

778808	648272	1
778611	648364	1

778611	648364	1
778419	648483	1

778611	648364	1
778646	648443	1

778646	648443	1
778678	648512	1

778678	648512	1
778702	648511	1

778702	648511	1
778704	648527	1

778704	648527	1
778704	648528	1

778704	648528	1
778710	648565	1

778710	648565	1
778617	648570	1

778617	648570	1
778672	648647	1

778710	648565	1
778713	648589	1

778611	648364	1
778582	648324	1

778582	648324	1
778550	648283	1

778550	648283	1
778546	648277	1

778546	648277	1
778530	648257	1

778530	648257	1
778520	648261	1

778530	648257	1
778549	648250	1

778530	648257	1
778523	648246	1

778550	648283	1
778544	648286	1

778544	648286	1
778544	648286	1

778544	648286	1
778540	648289	1

778808	648272	1
778736	648122	1

778419	648483	2
778397	648452	2

778397	648452	2
778327	648352	2

778327	648352	2
778219	648210	2

778219	648210	2
778160	648127	2

778160	648127	2
778140	648100	2

778140	648100	2
778117	648068	2

778117	648068	2
778111	648074	2

778117	648068	2
778155	648037	2

778219	648210	2
778193	648263	2

778327	648352	2
778310	648373	2

778397	648452	2
778321	648506	2

778419	648483	2
778438	648502	2

778438	648502	2
778459	648535	2

778459	648535	2
778490	648584	2

778490	648584	2
778492	648587	2

778492	648587	2
778492	648587	2

778492	648587	2
778583	648696	2

778583	648696	2
778574	648704	2

778574	648704	2
778574	648704	2

778574	648704	2
778564	648707	2

778564	648707	2
778565	648707	2

778564	648707	2
778543	648721	2

778543	648721	2
778505	648738	2

778505	648738	2
778510	648745	2

778505	648738	2
778492	648746	2

778492	648746	2
778448	648767	2

778448	648767	2
778453	648773	2

778448	648767	2
778431	648776	2

778448	648767	2
778433	648746	2

778492	648746	2
778531	648801	2

778505	648738	2
778492	648722	2

